mindate,maxdate,name,datacoverage,id
1929-01-01,2021-05-05,"Clayton, AL 36016",1.0,ZIP:36016
2007-11-03,2021-05-05,"Deatsville, AL 36022",1.0,ZIP:36022
2007-11-05,2021-05-05,"Equality, AL 36026",1.0,ZIP:36026
1892-06-01,2021-05-02,"Eufaula, AL 36027",1.0,ZIP:36027
1956-02-21,2021-05-05,"Georgiana, AL 36033",1.0,ZIP:36033
1900-10-01,2021-05-03,"Greenville, AL 36037",1.0,ZIP:36037
1948-04-06,2021-05-04,"Highland Home, AL 36041",1.0,ZIP:36041
1948-01-01,2021-05-04,"Hope Hull, AL 36043",1.0,ZIP:36043
1940-04-01,2021-04-30,"Midway, AL 36053",1.0,ZIP:36053
2010-06-01,2021-05-05,"Millbrook, AL 36054",0.9582,ZIP:36054
1941-05-01,2021-05-05,"Ramer, AL 36069",0.998,ZIP:36069
1969-04-09,2021-05-04,"Troy, AL 36079",1.0,ZIP:36079
1893-01-01,2021-05-05,"Wetumpka, AL 36092",1.0,ZIP:36092
1999-01-01,2021-05-04,"Wetumpka, AL 36093",1.0,ZIP:36093
2016-06-19,2021-05-05,"Montgomery, AL 36105",0.7058,ZIP:36105
2008-06-19,2021-05-05,"Montgomery, AL 36109",1.0,ZIP:36109
1997-12-01,2021-04-29,"Montgomery, AL 36110",0.9896,ZIP:36110
1921-12-01,2021-05-03,"Montgomery, AL 36116",1.0,ZIP:36116
1978-05-01,2021-05-04,"Montgomery, AL 36117",0.998,ZIP:36117
1928-11-01,2021-05-04,"Oxford, AL 36203",1.0,ZIP:36203
1956-01-01,2021-05-05,"Heflin, AL 36264",1.0,ZIP:36264
1948-07-01,2021-05-05,"Jacksonville, AL 36265",0.831,ZIP:36265
1938-06-01,2021-05-05,"Roanoke, AL 36274",1.0,ZIP:36274
1933-10-01,2021-05-03,"Wadley, AL 36276",1.0,ZIP:36276
2008-04-07,2021-05-05,"Weaver, AL 36277",0.7665,ZIP:36277
2003-03-01,2021-05-05,"Dothan, AL 36301",1.0,ZIP:36301
1949-01-01,2021-05-04,"Dothan, AL 36303",1.0,ZIP:36303
1956-01-24,2021-05-05,"Enterprise, AL 36330",1.0,ZIP:36330
1928-11-01,2021-05-05,"Geneva, AL 36340",1.0,ZIP:36340
1950-04-01,2021-04-30,"Headland, AL 36345",1.0,ZIP:36345
1912-10-05,2021-05-03,"Andalusia, AL 36420",1.0,ZIP:36420
1926-01-21,2021-05-05,"Brewton, AL 36426",1.0,ZIP:36426
1949-12-01,2021-05-05,"Castleberry, AL 36432",1.0,ZIP:36432
1930-07-01,2021-05-04,"Frisco City, AL 36445",1.0,ZIP:36445
1948-06-01,2021-05-05,"Grove Hill, AL 36451",0.9831,ZIP:36451
2019-07-17,2021-05-05,"Red Level, AL 36474",0.9881,ZIP:36474
2017-08-11,2021-04-27,"Samson, AL 36477",0.2353,ZIP:36477
2012-03-09,2021-05-05,"Uriah, AL 36480",1.0,ZIP:36480
1940-03-01,2021-05-05,"Wing, AL 36483",1.0,ZIP:36483
1940-03-27,2021-05-04,"Atmore, AL 36502",1.0,ZIP:36502
1913-11-01,2021-05-05,"Bay Minette, AL 36507",1.0,ZIP:36507
2007-10-24,2021-05-05,"Daphne, AL 36526",1.0,ZIP:36526
2008-01-18,2021-05-05,"Spanish Fort, AL 36527",1.0,ZIP:36527
1975-08-01,2021-05-04,"Dauphin Island, AL 36528",1.0,ZIP:36528
1956-01-01,2021-05-05,"Elberta, AL 36530",0.9995,ZIP:36530
1912-05-15,2021-05-05,"Fairhope, AL 36532",1.0,ZIP:36532
1952-09-01,2021-05-05,"Foley, AL 36535",1.0,ZIP:36535
1940-05-01,2021-05-05,"Gulf Shores, AL 36542",1.0,ZIP:36542
1961-10-01,2021-05-05,"Jackson, AL 36545",1.0,ZIP:36545
2007-10-15,2021-05-05,"Leroy, AL 36548",0.5309,ZIP:36548
2008-02-01,2021-05-05,"Loxley, AL 36551",1.0,ZIP:36551
2007-12-30,2021-05-05,"Semmes, AL 36575",1.0,ZIP:36575
2007-12-29,2021-05-04,"Summerdale, AL 36580",1.0,ZIP:36580
2007-12-29,2021-05-05,"Theodore, AL 36582",1.0,ZIP:36582
2013-07-02,2021-05-05,"Mobile, AL 36604",1.0,ZIP:36604
2008-01-30,2021-05-05,"Mobile, AL 36605",0.9412,ZIP:36605
2008-01-11,2021-05-05,"Mobile, AL 36606",1.0,ZIP:36606
1938-01-01,2021-05-05,"Mobile, AL 36608",1.0,ZIP:36608
2009-08-03,2021-05-05,"Mobile, AL 36609",0.9028,ZIP:36609
1948-03-09,2021-05-04,"Mobile, AL 36615",0.9977,ZIP:36615
2011-05-03,2021-05-05,"Mobile, AL 36618",0.8881,ZIP:36618
2007-10-16,2021-05-05,"Mobile, AL 36695",1.0,ZIP:36695
1949-01-01,2021-05-05,"Selma, AL 36701",1.0,ZIP:36701
1895-01-01,2021-05-05,"Selma, AL 36703",1.0,ZIP:36703
1930-10-28,2021-05-05,"Camden, AL 36726",1.0,ZIP:36726
1892-11-03,2021-05-05,"Demopolis, AL 36732",0.9744,ZIP:36732
1890-02-17,2021-05-04,"Greensboro, AL 36744",0.9864,ZIP:36744
1940-09-16,2021-05-05,"Marion Junction, AL 36759",1.0,ZIP:36759
1940-11-15,2021-05-05,"Pine Hill, AL 36769",0.9562,ZIP:36769
1938-05-01,2021-05-05,"Sawyerville, AL 36776",1.0,ZIP:36776
1891-09-01,2021-05-05,"Thomasville, AL 36784",0.9862,ZIP:36784
1957-03-01,2021-05-04,"Opelika, AL 36801",1.0,ZIP:36801
1906-04-01,2021-05-04,"Auburn, AL 36830",1.0,ZIP:36830
1947-04-13,2021-05-05,"Auburn, AL 36832",1.0,ZIP:36832
1904-07-12,2021-05-04,"Dadeville, AL 36853",1.0,ZIP:36853
2007-11-01,2021-05-05,"Valley, AL 36854",1.0,ZIP:36854
1939-05-01,2021-04-29,"Fort Mitchell, AL 36856",0.9993,ZIP:36856
1891-10-01,2021-05-04,"Phenix City, AL 36867",1.0,ZIP:36867
1925-03-23,2021-05-05,"Seale, AL 36875",0.9677,ZIP:36875
1942-09-01,2021-05-05,"Needham, AL 36915",1.0,ZIP:36915
2007-07-06,2021-05-05,"Antioch, TN 37013",1.0,ZIP:37013
1936-09-19,2021-05-05,"Ashland City, TN 37015",1.0,ZIP:37015
2007-07-04,2021-05-05,"Belfast, TN 37019",0.9812,ZIP:37019
2007-04-11,2021-05-05,"Bell Buckle, TN 37020",0.8803,ZIP:37020
1953-07-01,2021-05-05,"Bethpage, TN 37022",1.0,ZIP:37022
2007-12-26,2021-05-05,"Big Rock, TN 37023",0.9914,ZIP:37023
2007-08-17,2021-05-01,"Bon Aqua, TN 37025",1.0,ZIP:37025
2007-07-08,2021-05-05,"Bradyville, TN 37026",1.0,ZIP:37026
1995-11-01,2021-05-05,"Brentwood, TN 37027",1.0,ZIP:37027
2003-10-24,2021-05-05,"Burns, TN 37029",1.0,ZIP:37029
1897-12-15,2021-05-05,"Carthage, TN 37030",1.0,ZIP:37030
2007-09-25,2021-05-05,"Cedar Hill, TN 37032",0.9682,ZIP:37032
1949-01-01,2021-05-05,"Centerville, TN 37033",1.0,ZIP:37033
1949-01-01,2021-05-05,"Chapel Hill, TN 37034",1.0,ZIP:37034
1959-09-01,2021-05-05,"Christiana, TN 37037",1.0,ZIP:37037
1890-05-01,2021-05-05,"Clarksville, TN 37040",1.0,ZIP:37040
1967-03-03,2021-05-05,"Clarksville, TN 37042",1.0,ZIP:37042
1940-02-21,2021-05-05,"Clarksville, TN 37043",1.0,ZIP:37043
2007-10-23,2021-05-05,"College Grove, TN 37046",1.0,ZIP:37046
2007-07-10,2021-05-05,"Cunningham, TN 37052",0.8782,ZIP:37052
1900-07-01,2021-05-05,"Dickson, TN 37055",1.0,ZIP:37055
1897-12-01,2021-05-05,"Dover, TN 37058",1.0,ZIP:37058
2007-04-01,2021-05-04,"Dowelltown, TN 37059",0.9983,ZIP:37059
2007-11-04,2021-04-30,"Erin, TN 37061",1.0,ZIP:37061
2001-08-15,2021-05-05,"Fairview, TN 37062",1.0,ZIP:37062
1891-08-01,2021-05-05,"Franklin, TN 37064",1.0,ZIP:37064
1953-04-01,2021-05-05,"Gallatin, TN 37066",1.0,ZIP:37066
1953-10-01,2021-05-05,"Franklin, TN 37067",1.0,ZIP:37067
1998-03-19,2021-05-05,"Franklin, TN 37069",1.0,ZIP:37069
1901-12-01,2021-05-05,"Goodlettsville, TN 37072",1.0,ZIP:37072
2007-05-11,2021-05-05,"Greenbrier, TN 37073",1.0,ZIP:37073
1954-08-20,2021-05-03,"Hendersonville, TN 37075",1.0,ZIP:37075
2007-04-02,2021-05-05,"Hermitage, TN 37076",1.0,ZIP:37076
2007-07-09,2021-05-05,"Indian Mound, TN 37079",0.9805,ZIP:37079
1941-02-07,2021-05-05,"Kingston Springs, TN 37082",1.0,ZIP:37082
1957-10-18,2021-05-04,"Lascassas, TN 37085",1.0,ZIP:37085
2008-06-09,2021-05-05,"La Vergne, TN 37086",1.0,ZIP:37086
1890-05-01,2021-05-05,"Lebanon, TN 37087",1.0,ZIP:37087
1909-08-01,2021-05-05,"Lebanon, TN 37090",1.0,ZIP:37090
1890-05-01,2021-05-05,"Lewisburg, TN 37091",1.0,ZIP:37091
1941-06-22,2021-05-05,"Linden, TN 37096",1.0,ZIP:37096
1997-08-01,2021-05-03,"Lobelville, TN 37097",0.8884,ZIP:37097
1891-08-01,2021-05-05,"McMinnville, TN 37110",1.0,ZIP:37110
1898-02-01,2021-05-05,"Madison, TN 37115",1.0,ZIP:37115
2007-04-01,2021-05-05,"Mount Juliet, TN 37122",1.0,ZIP:37122
2011-01-29,2021-05-05,"Murfreesboro, TN 37127",1.0,ZIP:37127
1890-05-01,2021-05-05,"Murfreesboro, TN 37129",1.0,ZIP:37129
1937-06-30,2021-05-01,"Murfreesboro, TN 37130",1.0,ZIP:37130
1895-11-01,2021-04-28,"New Johnsonville, TN 37134",1.0,ZIP:37134
2007-04-06,2021-05-05,"Nolensville, TN 37135",1.0,ZIP:37135
1936-01-20,2021-05-05,"Old Hickory, TN 37138",1.0,ZIP:37138
1949-01-01,2021-05-05,"Petersburg, TN 37144",0.9987,ZIP:37144
2008-01-30,2021-05-05,"Pleasant Shade, TN 37145",0.9492,ZIP:37145
1943-06-01,2021-05-05,"Portland, TN 37148",1.0,ZIP:37148
1903-02-01,2021-04-29,"Readyville, TN 37149",0.954,ZIP:37149
1942-10-01,2021-05-05,"Red Boiling Springs, TN 37150",1.0,ZIP:37150
2007-09-17,2021-05-03,"Rockvale, TN 37153",0.9802,ZIP:37153
1893-03-01,2021-05-05,"Shelbyville, TN 37160",1.0,ZIP:37160
1948-08-01,2021-05-05,"Smithville, TN 37166",1.0,ZIP:37166
1941-02-05,2021-05-05,"Smyrna, TN 37167",1.0,ZIP:37167
1897-03-01,2021-05-05,"Springfield, TN 37172",1.0,ZIP:37172
2002-01-01,2021-05-05,"Spring Hill, TN 37174",0.996,ZIP:37174
1999-05-01,2021-05-04,"Tennessee Ridge, TN 37178",1.0,ZIP:37178
2007-08-01,2021-05-05,"Thompsons Station, TN 37179",1.0,ZIP:37179
2001-03-01,2021-05-05,"Vanleer, TN 37181",0.9966,ZIP:37181
1984-03-26,2021-05-05,"Westmoreland, TN 37186",0.9221,ZIP:37186
2006-06-05,2021-05-05,"White Bluff, TN 37187",1.0,ZIP:37187
2001-11-01,2021-05-05,"White House, TN 37188",1.0,ZIP:37188
1954-07-01,2021-05-05,"Woodbury, TN 37190",1.0,ZIP:37190
2007-06-16,2021-05-05,"Woodlawn, TN 37191",1.0,ZIP:37191
2011-03-21,2021-05-05,"Nashville, TN 37204",1.0,ZIP:37204
2007-04-01,2021-05-05,"Nashville, TN 37205",0.9509,ZIP:37205
1949-01-01,2021-05-05,"Nashville, TN 37206",1.0,ZIP:37206
2007-04-04,2021-05-05,"Nashville, TN 37209",1.0,ZIP:37209
2007-04-01,2021-05-03,"Nashville, TN 37211",1.0,ZIP:37211
2007-07-09,2021-05-05,"Nashville, TN 37212",1.0,ZIP:37212
2007-04-04,2021-05-05,"Nashville, TN 37214",1.0,ZIP:37214
2007-04-11,2021-05-05,"Nashville, TN 37215",1.0,ZIP:37215
2007-04-11,2021-05-05,"Nashville, TN 37216",1.0,ZIP:37216
1948-01-01,2021-05-05,"Nashville, TN 37217",1.0,ZIP:37217
2000-11-01,2021-05-05,"Nashville, TN 37221",1.0,ZIP:37221
1939-10-24,2021-05-05,"Altamont, TN 37301",1.0,ZIP:37301
1949-01-01,2021-05-05,"Athens, TN 37303",1.0,ZIP:37303
2007-04-04,2021-05-05,"Beersheba Springs, TN 37305",0.7719,ZIP:37305
1890-05-01,2021-05-05,"Benton, TN 37307",1.0,ZIP:37307
1949-01-01,2021-04-30,"Cleveland, TN 37311",0.9992,ZIP:37311
1957-10-01,2021-05-05,"Cleveland, TN 37312",1.0,ZIP:37312
1999-05-01,2021-05-05,"Coalmont, TN 37313",1.0,ZIP:37313
1935-03-01,2021-05-04,"Dayton, TN 37321",1.0,ZIP:37321
1895-11-01,2021-05-04,"Decatur, TN 37322",1.0,ZIP:37322
1950-11-01,2021-05-05,"Cleveland, TN 37323",1.0,ZIP:37323
1909-08-01,2021-05-05,"Dunlap, TN 37327",1.0,ZIP:37327
1924-07-24,2021-05-05,"Etowah, TN 37331",1.0,ZIP:37331
1898-01-01,2021-05-05,"Fayetteville, TN 37334",1.0,ZIP:37334
1949-01-01,2021-05-05,"Graysville, TN 37338",1.0,ZIP:37338
1949-01-01,2021-05-05,"Harrison, TN 37341",1.0,ZIP:37341
1940-02-01,2021-05-05,"Jasper, TN 37347",1.0,ZIP:37347
1995-12-01,2021-05-05,"Lookout Mountain, TN 37350",0.9522,ZIP:37350
1949-01-01,2021-05-05,"Lynchburg, TN 37352",1.0,ZIP:37352
1949-01-01,2021-05-05,"Madisonville, TN 37354",1.0,ZIP:37354
1948-09-01,2021-05-05,"Manchester, TN 37355",1.0,ZIP:37355
1946-11-07,2021-05-05,"Monteagle, TN 37356",1.0,ZIP:37356
1949-01-01,2021-05-05,"Morrison, TN 37357",1.0,ZIP:37357
1949-01-01,2021-05-05,"Ooltewah, TN 37363",1.0,ZIP:37363
1949-01-01,2021-05-05,"Pikeville, TN 37367",1.0,ZIP:37367
1895-05-01,2021-05-05,"Sewanee, TN 37375",0.6188,ZIP:37375
1949-01-01,2021-05-05,"Signal Mountain, TN 37377",0.9952,ZIP:37377
1948-09-01,2021-05-04,"Spring City, TN 37381",1.0,ZIP:37381
1893-03-01,2021-05-05,"Tullahoma, TN 37388",1.0,ZIP:37388
1949-01-01,2021-05-05,"Whitwell, TN 37397",1.0,ZIP:37397
1949-01-01,2021-05-05,"Winchester, TN 37398",1.0,ZIP:37398
1940-07-01,2021-05-05,"Chattanooga, TN 37405",0.9969,ZIP:37405
2007-05-05,2021-05-05,"Chattanooga, TN 37412",1.0,ZIP:37412
2007-04-10,2021-05-05,"Chattanooga, TN 37416",1.0,ZIP:37416
1938-04-01,2021-05-04,"Chattanooga, TN 37421",1.0,ZIP:37421
1949-01-01,2021-05-05,"Johnson City, TN 37601",1.0,ZIP:37601
1953-09-01,2021-05-05,"Johnson City, TN 37615",1.0,ZIP:37615
1937-10-01,2021-05-04,"Blountville, TN 37617",1.0,ZIP:37617
1933-06-01,2021-05-05,"Elizabethton, TN 37643",1.0,ZIP:37643
2010-08-28,2021-05-05,"Mount Carmel, TN 37645",0.9429,ZIP:37645
1926-11-01,2021-04-28,"Erwin, TN 37650",1.0,ZIP:37650
1949-02-01,2021-05-05,"Fall Branch, TN 37656",1.0,ZIP:37656
1949-01-01,2021-05-05,"Hampton, TN 37658",1.0,ZIP:37658
1926-05-03,2021-05-05,"Jonesborough, TN 37659",1.0,ZIP:37659
1950-12-08,2021-05-05,"Kingsport, TN 37663",0.9695,ZIP:37663
1948-08-01,2021-05-05,"Kingsport, TN 37664",1.0,ZIP:37664
1949-01-01,2021-05-05,"Limestone, TN 37681",1.0,ZIP:37681
2007-05-03,2021-05-04,"Piney Flats, TN 37686",0.7985,ZIP:37686
1951-01-10,2021-05-05,"Roan Mountain, TN 37687",1.0,ZIP:37687
1935-01-01,2021-05-05,"Andersonville, TN 37705",1.0,ZIP:37705
1949-01-01,2021-05-05,"Bulls Gap, TN 37711",1.0,ZIP:37711
1949-01-01,2021-05-05,"Caryville, TN 37714",0.9899,ZIP:37714
1896-09-01,2021-05-02,"Clinton, TN 37716",1.0,ZIP:37716
2007-04-24,2021-05-05,"Friendsville, TN 37737",1.0,ZIP:37737
1921-12-01,2021-05-05,"Gatlinburg, TN 37738",1.0,ZIP:37738
1890-05-01,2021-05-05,"Greeneville, TN 37743",1.0,ZIP:37743
1948-09-01,2021-05-05,"Greeneville, TN 37745",1.0,ZIP:37745
1939-05-08,2021-05-05,"Harriman, TN 37748",1.0,ZIP:37748
1884-12-06,2021-05-04,"Kingston, TN 37763",1.0,ZIP:37763
2007-11-04,2021-05-05,"Kyles Ford, TN 37765",1.0,ZIP:37765
1961-01-01,2021-05-05,"Lenoir City, TN 37771",1.0,ZIP:37771
1904-07-01,2021-05-05,"Loudon, TN 37774",1.0,ZIP:37774
1942-03-01,2021-05-04,"Louisville, TN 37777",1.0,ZIP:37777
1905-01-01,2021-05-05,"Maryville, TN 37801",1.0,ZIP:37801
1949-01-01,2021-05-05,"Maryville, TN 37803",1.0,ZIP:37803
1949-01-01,2021-05-05,"Maynardville, TN 37807",1.0,ZIP:37807
1936-10-16,2021-05-05,"Morristown, TN 37814",1.0,ZIP:37814
1951-12-01,2021-05-05,"Newcomb, TN 37819",1.0,ZIP:37819
1948-08-01,2021-05-04,"Newport, TN 37821",1.0,ZIP:37821
1952-12-01,2021-05-05,"Niota, TN 37826",1.0,ZIP:37826
1947-04-01,2021-05-05,"Oak Ridge, TN 37830",1.0,ZIP:37830
1949-01-01,2021-05-05,"Oliver Springs, TN 37840",1.0,ZIP:37840
1952-03-08,2021-05-05,"Oneida, TN 37841",1.0,ZIP:37841
1922-11-01,2021-05-01,"Rockwood, TN 37854",1.0,ZIP:37854
1889-01-01,2021-05-04,"Rogersville, TN 37857",1.0,ZIP:37857
1949-01-01,2021-05-05,"Rutledge, TN 37861",0.9987,ZIP:37861
1948-09-01,2021-05-05,"Sharps Chapel, TN 37866",1.0,ZIP:37866
1948-09-01,2021-05-05,"Sunbright, TN 37872",1.0,ZIP:37872
1957-04-01,2021-05-05,"Sevierville, TN 37876",1.0,ZIP:37876
1995-12-07,2021-05-05,"Talbott, TN 37877",0.9999,ZIP:37877
1897-12-01,2021-05-05,"Tazewell, TN 37879",1.0,ZIP:37879
1997-12-01,2021-05-05,"Ten Mile, TN 37880",0.9954,ZIP:37880
1951-07-01,2021-05-05,"Townsend, TN 37882",1.0,ZIP:37882
1949-01-01,2021-05-05,"White Pine, TN 37890",1.0,ZIP:37890
2007-08-01,2021-05-05,"Whitesburg, TN 37891",0.9901,ZIP:37891
1949-01-01,2021-05-05,"Knoxville, TN 37918",0.9955,ZIP:37918
2007-04-05,2021-05-05,"Knoxville, TN 37919",1.0,ZIP:37919
2007-04-10,2021-05-02,"Knoxville, TN 37921",1.0,ZIP:37921
1949-01-01,2021-05-05,"Knoxville, TN 37932",1.0,ZIP:37932
2007-04-10,2021-05-05,"Knoxville, TN 37934",1.0,ZIP:37934
1940-11-08,2021-05-05,"Arlington, TN 38002",1.0,ZIP:38002
1946-11-24,2021-05-05,"Atoka, TN 38004",1.0,ZIP:38004
1893-01-01,2021-05-02,"Bolivar, TN 38008",1.0,ZIP:38008
2013-10-28,2021-04-29,"Brighton, TN 38011",0.4075,ZIP:38011
1895-09-01,2021-05-05,"Brownsville, TN 38012",1.0,ZIP:38012
1996-10-01,2021-04-21,"Collierville, TN 38017",1.0,ZIP:38017
1976-01-01,2021-05-05,"Grand Junction, TN 38039",1.0,ZIP:38039
1996-11-01,2021-05-05,"Somerville, TN 38068",1.0,ZIP:38068
2015-12-08,2021-05-05,"Stanton, TN 38069",1.0,ZIP:38069
1999-04-30,2021-05-04,"Memphis, TN 38118",1.0,ZIP:38118
1987-08-01,2021-05-05,"Memphis, TN 38120",1.0,ZIP:38120
2007-11-21,2021-05-05,"Memphis, TN 38133",0.9939,ZIP:38133
2007-04-01,2021-05-05,"Memphis, TN 38135",1.0,ZIP:38135
2000-11-01,2021-05-05,"Germantown, TN 38139",0.9937,ZIP:38139
2012-01-05,2021-05-05,"Memphis, TN 38141",1.0,ZIP:38141
1890-05-01,2021-05-05,"Mc Kenzie, TN 38201",1.0,ZIP:38201
2011-12-05,2021-05-05,"Atwood, TN 38220",1.0,ZIP:38220
1948-09-01,2021-05-04,"Greenfield, TN 38230",1.0,ZIP:38230
1936-09-12,2021-05-05,"Martin, TN 38237",1.0,ZIP:38237
1903-01-01,2021-05-04,"Paris, TN 38242",1.0,ZIP:38242
1891-08-01,2021-05-05,"Jackson, TN 38301",1.0,ZIP:38301
1926-04-09,2021-05-05,"Jackson, TN 38305",1.0,ZIP:38305
2013-03-24,2021-05-05,"Bruceton, TN 38317",0.404,ZIP:38317
1943-09-01,2021-05-05,"Camden, TN 38320",1.0,ZIP:38320
1896-01-01,2021-05-05,"Decaturville, TN 38329",1.0,ZIP:38329
2007-11-16,2021-05-03,"Finger, TN 38334",0.9479,ZIP:38334
2002-04-01,2021-05-05,"Henderson, TN 38340",0.9864,ZIP:38340
1949-01-01,2021-05-05,"Holladay, TN 38341",1.0,ZIP:38341
1917-08-08,2021-05-05,"Huntingdon, TN 38344",0.9962,ZIP:38344
1948-09-01,2021-04-17,"Lexington, TN 38351",1.0,ZIP:38351
2014-08-17,2021-05-05,"Medon, TN 38356",1.0,ZIP:38356
1883-03-01,2021-05-05,"Milan, TN 38358",1.0,ZIP:38358
1944-12-22,2021-05-05,"Parsons, TN 38363",1.0,ZIP:38363
2007-09-27,2021-05-04,"Ramer, TN 38367",0.8931,ZIP:38367
2018-12-27,2021-05-05,"Sardis, TN 38371",1.0,ZIP:38371
1923-10-01,2021-04-29,"Selmer, TN 38375",0.9883,ZIP:38375
2003-10-22,2021-05-05,"Shiloh, TN 38376",0.9752,ZIP:38376
2007-10-03,2021-04-08,"Westport, TN 38387",0.4533,ZIP:38387
1890-05-01,2021-05-05,"Columbia, TN 38401",1.0,ZIP:38401
2007-07-23,2021-05-03,"Clifton, TN 38425",1.0,ZIP:38425
2007-07-25,2021-05-05,"Frankewing, TN 38459",1.0,ZIP:38459
2020-03-13,2021-05-05,"Hampshire, TN 38461",1.0,ZIP:38461
1893-01-01,2021-05-05,"Hohenwald, TN 38462",1.0,ZIP:38462
1949-01-01,2021-05-05,"Lawrenceburg, TN 38464",1.0,ZIP:38464
1916-03-01,2021-05-05,"Loretto, TN 38469",1.0,ZIP:38469
1949-01-01,2021-04-28,"Mount Pleasant, TN 38474",1.0,ZIP:38474
1949-01-01,2021-05-05,"Pulaski, TN 38478",1.0,ZIP:38478
1891-08-01,2021-05-05,"Waynesboro, TN 38485",1.0,ZIP:38485
1914-09-01,2021-05-05,"Cookeville, TN 38501",1.0,ZIP:38501
1985-05-01,2021-05-05,"Cookeville, TN 38506",1.0,ZIP:38506
1893-01-01,2021-05-05,"Byrdstown, TN 38549",1.0,ZIP:38549
1903-12-01,2021-05-05,"Celina, TN 38551",0.9986,ZIP:38551
1949-01-01,2021-05-04,"Clarkrange, TN 38553",1.0,ZIP:38553
1912-03-01,2021-05-05,"Crossville, TN 38555",1.0,ZIP:38555
1949-06-01,2021-05-05,"Jamestown, TN 38556",1.0,ZIP:38556
2007-04-08,2021-05-05,"Crossville, TN 38558",1.0,ZIP:38558
1940-02-15,2021-05-05,"Elmwood, TN 38560",0.9951,ZIP:38560
1940-04-19,2021-05-05,"Gainesboro, TN 38562",1.0,ZIP:38562
2007-07-22,2021-05-05,"Gordonsville, TN 38563",0.9841,ZIP:38563
1995-05-01,2021-05-04,"Lancaster, TN 38569",0.9898,ZIP:38569
1910-11-01,2021-05-05,"Livingston, TN 38570",1.0,ZIP:38570
1934-06-01,2021-05-05,"Crossville, TN 38571",1.0,ZIP:38571
1948-09-01,2021-05-05,"Crossville, TN 38572",1.0,ZIP:38572
1904-04-01,2021-05-05,"Monterey, TN 38574",1.0,ZIP:38574
2000-05-01,2021-05-05,"Pall Mall, TN 38577",1.0,ZIP:38577
1904-08-01,2021-05-05,"Rock Island, TN 38581",1.0,ZIP:38581
1942-05-01,2021-05-05,"Silver Point, TN 38582",1.0,ZIP:38582
1939-10-23,2021-05-05,"Sparta, TN 38583",1.0,ZIP:38583
1999-10-01,2021-05-05,"Spencer, TN 38585",1.0,ZIP:38585
1891-02-01,2021-05-05,"Batesville, MS 38606",1.0,ZIP:38606
1909-05-01,2021-05-05,"Byhalia, MS 38611",0.9806,ZIP:38611
1892-11-01,2021-05-05,"Clarksdale, MS 38614",1.0,ZIP:38614
1893-05-01,2021-05-04,"Hernando, MS 38632",1.0,ZIP:38632
1892-04-15,2021-05-04,"Holly Springs, MS 38635",1.0,ZIP:38635
1909-04-27,2021-05-05,"Lambert, MS 38643",0.9522,ZIP:38643
1909-05-01,2021-05-05,"New Albany, MS 38652",1.0,ZIP:38652
1946-11-01,2021-05-05,"Olive Branch, MS 38654",1.0,ZIP:38654
1909-06-01,2021-05-05,"Oxford, MS 38655",1.0,ZIP:38655
1940-01-01,2021-05-05,"Potts Camp, MS 38659",1.0,ZIP:38659
1897-12-01,2021-05-05,"Ripley, MS 38663",1.0,ZIP:38663
1909-05-01,2021-04-30,"Senatobia, MS 38668",1.0,ZIP:38668
2008-02-14,2021-05-05,"Southaven, MS 38672",0.9531,ZIP:38672
1953-04-20,2021-05-04,"Greenville, MS 38703",0.9974,ZIP:38703
2013-04-28,2021-05-05,"Doddsville, MS 38736",0.3089,ZIP:38736
1901-04-01,2021-05-05,"Indianola, MS 38751",1.0,ZIP:38751
1914-07-01,2021-05-03,"Leland, MS 38756",1.0,ZIP:38756
1930-01-01,2021-05-05,"Tupelo, MS 38801",1.0,ZIP:38801
1949-01-01,2021-05-05,"Tupelo, MS 38804",1.0,ZIP:38804
1992-01-01,2021-05-05,"Amory, MS 38821",1.0,ZIP:38821
1940-02-24,2021-05-03,"Baldwyn, MS 38824",0.9472,ZIP:38824
1999-07-07,2021-05-04,"Golden, MS 38847",1.0,ZIP:38847
1980-11-01,2021-05-05,"Guntown, MS 38849",0.9932,ZIP:38849
1942-01-01,2021-05-05,"Houston, MS 38851",1.0,ZIP:38851
1956-08-01,2021-05-05,"Mantachie, MS 38855",0.9795,ZIP:38855
1892-12-01,2021-05-05,"Pontotoc, MS 38863",1.0,ZIP:38863
1909-05-03,2021-05-05,"Grenada, MS 38901",1.0,ZIP:38901
1917-04-01,2021-05-03,"Calhoun City, MS 38916",1.0,ZIP:38916
1905-04-01,2021-05-05,"Charleston, MS 38921",1.0,ZIP:38921
1909-05-04,2021-05-05,"Coffeeville, MS 38922",0.9527,ZIP:38922
1926-02-01,2021-05-04,"Greenwood, MS 38930",1.0,ZIP:38930
2008-07-18,2021-05-05,"Brandon, MS 39042",1.0,ZIP:39042
1892-07-01,2021-05-05,"Canton, MS 39046",1.0,ZIP:39046
1963-01-01,2021-05-05,"Brandon, MS 39047",1.0,ZIP:39047
1942-09-01,2021-05-05,"Clinton, MS 39056",1.0,ZIP:39056
1892-07-01,2021-05-05,"Crystal Springs, MS 39059",1.0,ZIP:39059
1892-12-01,2021-05-05,"Fayette, MS 39069",1.0,ZIP:39069
1941-12-01,2021-05-05,"Flora, MS 39071",1.0,ZIP:39071
2008-07-28,2021-05-05,"Florence, MS 39073",1.0,ZIP:39073
